PO Number: 2518
Batch NO: 1563
SIM Type: ISIM
Circle: MU
SIM Quantity: 5000
SIM Subtype: RAW
Memory: 128K
SIM Size: 2FF+3FF+4FF
Card Type: SIM_DOM
SKU: 5656
Card Manufacturer: 386779
*************************************************
*          INPUT AND OUTPUT VARIABLES DESCRIPTION
*************************************************
IMPU	IMPI	IMSI	IMSII	ICCID	PIN1	PUK1	PIN2	PUK2	EncryptedKi	EncryptedOPC	TranskeyIndex	OPKeyIndex	MSN
SIP:405874052499693@ims.mnc874.mcc405.3gppnetwork.org	405874052499693@ims.mnc874.mcc405.3gppnetwork.org	405874052499693	405874052499693	89918740100000955029	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499694@ims.mnc874.mcc405.3gppnetwork.org	405874052499694@ims.mnc874.mcc405.3gppnetwork.org	405874052499694	405874052499694	89918740100000955039	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499695@ims.mnc874.mcc405.3gppnetwork.org	405874052499695@ims.mnc874.mcc405.3gppnetwork.org	405874052499695	405874052499695	89918740100000955049	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499696@ims.mnc874.mcc405.3gppnetwork.org	405874052499696@ims.mnc874.mcc405.3gppnetwork.org	405874052499696	405874052499696	89918740100000955059	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499697@ims.mnc874.mcc405.3gppnetwork.org	405874052499697@ims.mnc874.mcc405.3gppnetwork.org	405874052499697	405874052499697	89918740100000955069	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499698@ims.mnc874.mcc405.3gppnetwork.org	405874052499698@ims.mnc874.mcc405.3gppnetwork.org	405874052499698	405874052499698	89918740100000955079	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499699@ims.mnc874.mcc405.3gppnetwork.org	405874052499699@ims.mnc874.mcc405.3gppnetwork.org	405874052499699	405874052499699	89918740100000955089	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499700@ims.mnc874.mcc405.3gppnetwork.org	405874052499700@ims.mnc874.mcc405.3gppnetwork.org	405874052499700	405874052499700	89918740100000955099	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499701@ims.mnc874.mcc405.3gppnetwork.org	405874052499701@ims.mnc874.mcc405.3gppnetwork.org	405874052499701	405874052499701	89918740100000955109	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499702@ims.mnc874.mcc405.3gppnetwork.org	405874052499702@ims.mnc874.mcc405.3gppnetwork.org	405874052499702	405874052499702	89918740100000955119	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499703@ims.mnc874.mcc405.3gppnetwork.org	405874052499703@ims.mnc874.mcc405.3gppnetwork.org	405874052499703	405874052499703	89918740100000955129	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499704@ims.mnc874.mcc405.3gppnetwork.org	405874052499704@ims.mnc874.mcc405.3gppnetwork.org	405874052499704	405874052499704	89918740100000955139	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499705@ims.mnc874.mcc405.3gppnetwork.org	405874052499705@ims.mnc874.mcc405.3gppnetwork.org	405874052499705	405874052499705	89918740100000955149	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499706@ims.mnc874.mcc405.3gppnetwork.org	405874052499706@ims.mnc874.mcc405.3gppnetwork.org	405874052499706	405874052499706	89918740100000955159	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499707@ims.mnc874.mcc405.3gppnetwork.org	405874052499707@ims.mnc874.mcc405.3gppnetwork.org	405874052499707	405874052499707	89918740100000955169	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499708@ims.mnc874.mcc405.3gppnetwork.org	405874052499708@ims.mnc874.mcc405.3gppnetwork.org	405874052499708	405874052499708	89918740100000955179	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499709@ims.mnc874.mcc405.3gppnetwork.org	405874052499709@ims.mnc874.mcc405.3gppnetwork.org	405874052499709	405874052499709	89918740100000955189	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499710@ims.mnc874.mcc405.3gppnetwork.org	405874052499710@ims.mnc874.mcc405.3gppnetwork.org	405874052499710	405874052499710	89918740100000955199	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499711@ims.mnc874.mcc405.3gppnetwork.org	405874052499711@ims.mnc874.mcc405.3gppnetwork.org	405874052499711	405874052499711	89918740100000955209	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499712@ims.mnc874.mcc405.3gppnetwork.org	405874052499712@ims.mnc874.mcc405.3gppnetwork.org	405874052499712	405874052499712	89918740100000955219	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499713@ims.mnc874.mcc405.3gppnetwork.org	405874052499713@ims.mnc874.mcc405.3gppnetwork.org	405874052499713	405874052499713	89918740100000955229	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499714@ims.mnc874.mcc405.3gppnetwork.org	405874052499714@ims.mnc874.mcc405.3gppnetwork.org	405874052499714	405874052499714	89918740100000955239	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499715@ims.mnc874.mcc405.3gppnetwork.org	405874052499715@ims.mnc874.mcc405.3gppnetwork.org	405874052499715	405874052499715	89918740100000955249	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499716@ims.mnc874.mcc405.3gppnetwork.org	405874052499716@ims.mnc874.mcc405.3gppnetwork.org	405874052499716	405874052499716	89918740100000955259	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499717@ims.mnc874.mcc405.3gppnetwork.org	405874052499717@ims.mnc874.mcc405.3gppnetwork.org	405874052499717	405874052499717	89918740100000955269	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499718@ims.mnc874.mcc405.3gppnetwork.org	405874052499718@ims.mnc874.mcc405.3gppnetwork.org	405874052499718	405874052499718	89918740100000955279	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499719@ims.mnc874.mcc405.3gppnetwork.org	405874052499719@ims.mnc874.mcc405.3gppnetwork.org	405874052499719	405874052499719	89918740100000955289	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499720@ims.mnc874.mcc405.3gppnetwork.org	405874052499720@ims.mnc874.mcc405.3gppnetwork.org	405874052499720	405874052499720	89918740100000955299	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499721@ims.mnc874.mcc405.3gppnetwork.org	405874052499721@ims.mnc874.mcc405.3gppnetwork.org	405874052499721	405874052499721	89918740100000955309	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499722@ims.mnc874.mcc405.3gppnetwork.org	405874052499722@ims.mnc874.mcc405.3gppnetwork.org	405874052499722	405874052499722	89918740100000955319	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499723@ims.mnc874.mcc405.3gppnetwork.org	405874052499723@ims.mnc874.mcc405.3gppnetwork.org	405874052499723	405874052499723	89918740100000955329	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499724@ims.mnc874.mcc405.3gppnetwork.org	405874052499724@ims.mnc874.mcc405.3gppnetwork.org	405874052499724	405874052499724	89918740100000955339	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499725@ims.mnc874.mcc405.3gppnetwork.org	405874052499725@ims.mnc874.mcc405.3gppnetwork.org	405874052499725	405874052499725	89918740100000955349	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499726@ims.mnc874.mcc405.3gppnetwork.org	405874052499726@ims.mnc874.mcc405.3gppnetwork.org	405874052499726	405874052499726	89918740100000955359	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499727@ims.mnc874.mcc405.3gppnetwork.org	405874052499727@ims.mnc874.mcc405.3gppnetwork.org	405874052499727	405874052499727	89918740100000955369	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499728@ims.mnc874.mcc405.3gppnetwork.org	405874052499728@ims.mnc874.mcc405.3gppnetwork.org	405874052499728	405874052499728	89918740100000955379	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499729@ims.mnc874.mcc405.3gppnetwork.org	405874052499729@ims.mnc874.mcc405.3gppnetwork.org	405874052499729	405874052499729	89918740100000955389	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499730@ims.mnc874.mcc405.3gppnetwork.org	405874052499730@ims.mnc874.mcc405.3gppnetwork.org	405874052499730	405874052499730	89918740100000955399	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499731@ims.mnc874.mcc405.3gppnetwork.org	405874052499731@ims.mnc874.mcc405.3gppnetwork.org	405874052499731	405874052499731	89918740100000955409	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499732@ims.mnc874.mcc405.3gppnetwork.org	405874052499732@ims.mnc874.mcc405.3gppnetwork.org	405874052499732	405874052499732	89918740100000955419	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499733@ims.mnc874.mcc405.3gppnetwork.org	405874052499733@ims.mnc874.mcc405.3gppnetwork.org	405874052499733	405874052499733	89918740100000955429	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499734@ims.mnc874.mcc405.3gppnetwork.org	405874052499734@ims.mnc874.mcc405.3gppnetwork.org	405874052499734	405874052499734	89918740100000955439	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499735@ims.mnc874.mcc405.3gppnetwork.org	405874052499735@ims.mnc874.mcc405.3gppnetwork.org	405874052499735	405874052499735	89918740100000955449	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499736@ims.mnc874.mcc405.3gppnetwork.org	405874052499736@ims.mnc874.mcc405.3gppnetwork.org	405874052499736	405874052499736	89918740100000955459	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499737@ims.mnc874.mcc405.3gppnetwork.org	405874052499737@ims.mnc874.mcc405.3gppnetwork.org	405874052499737	405874052499737	89918740100000955469	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499738@ims.mnc874.mcc405.3gppnetwork.org	405874052499738@ims.mnc874.mcc405.3gppnetwork.org	405874052499738	405874052499738	89918740100000955479	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499739@ims.mnc874.mcc405.3gppnetwork.org	405874052499739@ims.mnc874.mcc405.3gppnetwork.org	405874052499739	405874052499739	89918740100000955489	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499740@ims.mnc874.mcc405.3gppnetwork.org	405874052499740@ims.mnc874.mcc405.3gppnetwork.org	405874052499740	405874052499740	89918740100000955499	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499741@ims.mnc874.mcc405.3gppnetwork.org	405874052499741@ims.mnc874.mcc405.3gppnetwork.org	405874052499741	405874052499741	89918740100000955509	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499742@ims.mnc874.mcc405.3gppnetwork.org	405874052499742@ims.mnc874.mcc405.3gppnetwork.org	405874052499742	405874052499742	89918740100000955519	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499743@ims.mnc874.mcc405.3gppnetwork.org	405874052499743@ims.mnc874.mcc405.3gppnetwork.org	405874052499743	405874052499743	89918740100000955529	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499744@ims.mnc874.mcc405.3gppnetwork.org	405874052499744@ims.mnc874.mcc405.3gppnetwork.org	405874052499744	405874052499744	89918740100000955539	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499745@ims.mnc874.mcc405.3gppnetwork.org	405874052499745@ims.mnc874.mcc405.3gppnetwork.org	405874052499745	405874052499745	89918740100000955549	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499746@ims.mnc874.mcc405.3gppnetwork.org	405874052499746@ims.mnc874.mcc405.3gppnetwork.org	405874052499746	405874052499746	89918740100000955559	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499747@ims.mnc874.mcc405.3gppnetwork.org	405874052499747@ims.mnc874.mcc405.3gppnetwork.org	405874052499747	405874052499747	89918740100000955569	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499748@ims.mnc874.mcc405.3gppnetwork.org	405874052499748@ims.mnc874.mcc405.3gppnetwork.org	405874052499748	405874052499748	89918740100000955579	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499749@ims.mnc874.mcc405.3gppnetwork.org	405874052499749@ims.mnc874.mcc405.3gppnetwork.org	405874052499749	405874052499749	89918740100000955589	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499750@ims.mnc874.mcc405.3gppnetwork.org	405874052499750@ims.mnc874.mcc405.3gppnetwork.org	405874052499750	405874052499750	89918740100000955599	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499751@ims.mnc874.mcc405.3gppnetwork.org	405874052499751@ims.mnc874.mcc405.3gppnetwork.org	405874052499751	405874052499751	89918740100000955609	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499752@ims.mnc874.mcc405.3gppnetwork.org	405874052499752@ims.mnc874.mcc405.3gppnetwork.org	405874052499752	405874052499752	89918740100000955619	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499753@ims.mnc874.mcc405.3gppnetwork.org	405874052499753@ims.mnc874.mcc405.3gppnetwork.org	405874052499753	405874052499753	89918740100000955629	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499754@ims.mnc874.mcc405.3gppnetwork.org	405874052499754@ims.mnc874.mcc405.3gppnetwork.org	405874052499754	405874052499754	89918740100000955639	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499755@ims.mnc874.mcc405.3gppnetwork.org	405874052499755@ims.mnc874.mcc405.3gppnetwork.org	405874052499755	405874052499755	89918740100000955649	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499756@ims.mnc874.mcc405.3gppnetwork.org	405874052499756@ims.mnc874.mcc405.3gppnetwork.org	405874052499756	405874052499756	89918740100000955659	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499757@ims.mnc874.mcc405.3gppnetwork.org	405874052499757@ims.mnc874.mcc405.3gppnetwork.org	405874052499757	405874052499757	89918740100000955669	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499758@ims.mnc874.mcc405.3gppnetwork.org	405874052499758@ims.mnc874.mcc405.3gppnetwork.org	405874052499758	405874052499758	89918740100000955679	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499759@ims.mnc874.mcc405.3gppnetwork.org	405874052499759@ims.mnc874.mcc405.3gppnetwork.org	405874052499759	405874052499759	89918740100000955689	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499760@ims.mnc874.mcc405.3gppnetwork.org	405874052499760@ims.mnc874.mcc405.3gppnetwork.org	405874052499760	405874052499760	89918740100000955699	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499761@ims.mnc874.mcc405.3gppnetwork.org	405874052499761@ims.mnc874.mcc405.3gppnetwork.org	405874052499761	405874052499761	89918740100000955709	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499762@ims.mnc874.mcc405.3gppnetwork.org	405874052499762@ims.mnc874.mcc405.3gppnetwork.org	405874052499762	405874052499762	89918740100000955719	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499763@ims.mnc874.mcc405.3gppnetwork.org	405874052499763@ims.mnc874.mcc405.3gppnetwork.org	405874052499763	405874052499763	89918740100000955729	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499764@ims.mnc874.mcc405.3gppnetwork.org	405874052499764@ims.mnc874.mcc405.3gppnetwork.org	405874052499764	405874052499764	89918740100000955739	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499765@ims.mnc874.mcc405.3gppnetwork.org	405874052499765@ims.mnc874.mcc405.3gppnetwork.org	405874052499765	405874052499765	89918740100000955749	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499766@ims.mnc874.mcc405.3gppnetwork.org	405874052499766@ims.mnc874.mcc405.3gppnetwork.org	405874052499766	405874052499766	89918740100000955759	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499767@ims.mnc874.mcc405.3gppnetwork.org	405874052499767@ims.mnc874.mcc405.3gppnetwork.org	405874052499767	405874052499767	89918740100000955769	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499768@ims.mnc874.mcc405.3gppnetwork.org	405874052499768@ims.mnc874.mcc405.3gppnetwork.org	405874052499768	405874052499768	89918740100000955779	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499769@ims.mnc874.mcc405.3gppnetwork.org	405874052499769@ims.mnc874.mcc405.3gppnetwork.org	405874052499769	405874052499769	89918740100000955789	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499770@ims.mnc874.mcc405.3gppnetwork.org	405874052499770@ims.mnc874.mcc405.3gppnetwork.org	405874052499770	405874052499770	89918740100000955799	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499771@ims.mnc874.mcc405.3gppnetwork.org	405874052499771@ims.mnc874.mcc405.3gppnetwork.org	405874052499771	405874052499771	89918740100000955809	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499772@ims.mnc874.mcc405.3gppnetwork.org	405874052499772@ims.mnc874.mcc405.3gppnetwork.org	405874052499772	405874052499772	89918740100000955819	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499773@ims.mnc874.mcc405.3gppnetwork.org	405874052499773@ims.mnc874.mcc405.3gppnetwork.org	405874052499773	405874052499773	89918740100000955829	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499774@ims.mnc874.mcc405.3gppnetwork.org	405874052499774@ims.mnc874.mcc405.3gppnetwork.org	405874052499774	405874052499774	89918740100000955839	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499775@ims.mnc874.mcc405.3gppnetwork.org	405874052499775@ims.mnc874.mcc405.3gppnetwork.org	405874052499775	405874052499775	89918740100000955849	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499776@ims.mnc874.mcc405.3gppnetwork.org	405874052499776@ims.mnc874.mcc405.3gppnetwork.org	405874052499776	405874052499776	89918740100000955859	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499777@ims.mnc874.mcc405.3gppnetwork.org	405874052499777@ims.mnc874.mcc405.3gppnetwork.org	405874052499777	405874052499777	89918740100000955869	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499778@ims.mnc874.mcc405.3gppnetwork.org	405874052499778@ims.mnc874.mcc405.3gppnetwork.org	405874052499778	405874052499778	89918740100000955879	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499779@ims.mnc874.mcc405.3gppnetwork.org	405874052499779@ims.mnc874.mcc405.3gppnetwork.org	405874052499779	405874052499779	89918740100000955889	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499780@ims.mnc874.mcc405.3gppnetwork.org	405874052499780@ims.mnc874.mcc405.3gppnetwork.org	405874052499780	405874052499780	89918740100000955899	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499781@ims.mnc874.mcc405.3gppnetwork.org	405874052499781@ims.mnc874.mcc405.3gppnetwork.org	405874052499781	405874052499781	89918740100000955909	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499782@ims.mnc874.mcc405.3gppnetwork.org	405874052499782@ims.mnc874.mcc405.3gppnetwork.org	405874052499782	405874052499782	89918740100000955919	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499783@ims.mnc874.mcc405.3gppnetwork.org	405874052499783@ims.mnc874.mcc405.3gppnetwork.org	405874052499783	405874052499783	89918740100000955929	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499784@ims.mnc874.mcc405.3gppnetwork.org	405874052499784@ims.mnc874.mcc405.3gppnetwork.org	405874052499784	405874052499784	89918740100000955939	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499785@ims.mnc874.mcc405.3gppnetwork.org	405874052499785@ims.mnc874.mcc405.3gppnetwork.org	405874052499785	405874052499785	89918740100000955949	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499786@ims.mnc874.mcc405.3gppnetwork.org	405874052499786@ims.mnc874.mcc405.3gppnetwork.org	405874052499786	405874052499786	89918740100000955959	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499787@ims.mnc874.mcc405.3gppnetwork.org	405874052499787@ims.mnc874.mcc405.3gppnetwork.org	405874052499787	405874052499787	89918740100000955969	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
